Matrices de Covarianza. Satélite: LAGEOS,,
,,
,,
Escenario 11,,
0.38729318481952091,-0.032265245687778603,0.026228547639499892
-0.032265245687778603,0.0035604818035691629,-0.0024010886782607215
0.026228547639499892,-0.0024010886782607215,0.0085417714989972707
Escenario 12,,
0.32349446472640658,-0.0026547747768829125,0.032074244044301252
-0.0026547747768829125,0.0011315211040202303,0.00011696574514589609
0.032074244044301252,0.00011696574514589609,0.0090044598395945703
Escenario 13,,
0.35982899922425471,0.021411358959800883,-0.04263971115963637
0.021411358959800883,0.0021284532510497992,-0.0044697415113218184
-0.04263971115963637,-0.0044697415113218184,0.010647146368322851
Escenario 14,,
0.21079916203108356,0.013018085966076128,0.040694008762815745
0.013018085966076128,0.00214638448913437,0.0049741067424594557
0.040694008762815745,0.0049741067424594557,0.013714688787117348
Escenario 15,,
0.2471483790906247,-0.010107377914511896,-0.010526781699272552
-0.010107377914511896,0.0028234298567634893,-0.0039107878466938398
-0.010526781699272552,-0.0039107878466938398,0.024498464386064345
Escenario 16,,
0.14471866406955869,0.003137376517190205,-0.029955593963361036
0.003137376517190205,0.00034761629447071737,-0.00037926145014811175
-0.029955593963361036,-0.00037926145014811175,0.010768919833728189
Escenario 17,,
0.021462761850142495,0.0028612647594297891,-5.9384106176297788e-06
0.0028612647594297891,0.0020196743586631603,0.00011067915629107329
-5.9384106176297788e-06,0.00011067915629107329,0.00022564012991181298
Escenario 18,,
0.010121470229691341,0.00065883628083389248,0.0047379713330820633
0.00065883628083389248,0.0019919835865917562,0.0024108478605686053
0.0047379713330820633,0.0024108478605686053,0.008212426506695512
